id,title,number,duration,length,guests,summary,guests_count,Jose Edelstein,Antonio Darwich,Sara Robisco,Juan Antonio Belmonte,Jesús Martínez Frías,Cristina Ramos,Miguel Santander,Valentín Martínez,Carlos Westendorp,Pepa Becerra González,Juan Carlos Ortega,Jose Carlos del Toro,David Kipping,Angel López,Francis Villatoro,Marja Seidel,Jose Ramón Arévalo,Chano Jiménez,Juanjo Martín,Laura,Olga Zamora,Marcos Pellejero,Eva Villaver,Javier Peláez,Bernabé Cedrés,Joaquim Matías,Carmen Agustín,Carlos Prats,Natalia Ruiz Zelmanovitch,Carlos Glez Montesdeoca,Nahúm Chazarra,Emilio Rey,María Ribes,Teo Muñoz,Alfred Rosenberg,Itahisa Marcelino,Elena Denia,Aleix Roig,Jorge Pla-García,Garik Israelian,Julio Castro,Consuelo Cid,Manolo Vázquez,Sandra Benítez,Isabel Cordero,Juan Martín Maldacena,Carlos González,Angel López Sánchez,Ignacio Cirac,Marian Griso,Raúl Abreu,Eva,Alberto Aparici,Héctor Vives,Globo,Raul Infante,Manolo Collados,Javier Licandro,Daniel Marín,Vary Bayón,Marian Martínez,Alicia López,José Edelstein,Enric Pallé,Ricardo García,Jose Alberto Rubiño,Noemí Pinilla,Ignacio Crespo,Daniel López,Guillermo Ballesteros,Beatriz Ruiz,Nacho Trujillo,Héctor Socas,Nayra Rodríguez,Jorge Iglesias,Andrés Asensio,Beatriz Villarroel,Narciso Ramos,Enrique Joven,Víctor Ruiz
EP61,Ep61: Fotón Oscuro o Quinta Fuerza de la Naturaleza; Arqueocervezas; Einstein y Facebook; Elecciones; Agujeros Negros,61,5681,45449296,"['Julio Castro', 'Carlos Westendorp', 'Andrés Asensio', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: ¿Descubierta una Quinta Fuerza de la Naturaleza? Fotón Oscuro vs Bosón Protófugo; Cervezas Milenarias; Einstein y los Bulos en Internet; Agujeros Negros Primordiales y Materia Oscura; Análisis Bayesiano de los Sondeos Electorales. En la foto, de izquierda a derecha: Julio Castro; Carlos Westendorp; Andrés Asensio; Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP60,Ep60: Océanos y Tsunamis Marcianos; La Agria Polémica de WISE; Reentrenando el Cerebro; Exoplanetas,60,5806,46455115,"['Javier Licandro', 'Bernabé Cedrés', 'Angel López', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Tsunamis en los Océanos del Marte Primigenio; La Agria Polémica sobre WISE; Transfiriendo Funciones en el Cerebro; Exoplanetas y Enanas Rojas. En la foto, de izquierda a derecha: Javier Licandro; Bernabé Cedrés; Ángel López (por videoconferencia); Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP59,"Ep59: Especial Agujeros Negros: Supermasivos, Estelares, Vientos, Jets, Galaxias Activas; Sondeos Electorales",59,5522,44176610,"['Teo Muñoz', 'Cristina Ramos', 'Marian Martínez', 'Andrés Asensio', 'Carlos Westendorp']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy:  Especial Agujeros Negros: Supermasivos, Estelares, Vientos, Jets, Galaxias Activas; Estudio Estadístico de los Sondeos Electorales. En la foto, de izquierda a derecha: Teo Muñoz; Cristina Ramos; Marian Martínez; Andrés Asensio; Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EP58,Ep58: Pirámides y Rayos Cósmicos; Supernovas Ia y la Nueva Cosmología; Bosques y Desiertos; EM Drive; Mayas o Millo,58,5945,47561303,"['Nayra Rodríguez', 'Jose Ramón Arévalo', 'Angel López', 'Bernabé Cedrés', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Tomografía de Muones en la Pirámide Acodada; Supernovas Tipo Ia y la Nueva Cosmología del Universo Acelerado; Cáncer y Teléfonos Móviles; Un Planeta Más Verde; ¿Ruinas Mayas o Campos de Maíz?; EM Drive y Efecto Unruh . En la foto, de izquierda a derecha: Nayra Rodríguez; Jose Ramón Arévalo; Ángel López (por videoconferencia); Bernabé Cedrés; Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
EP57,Ep57: ¿Está Girando el Universo?; Fórmula 1; ¿Dónde se Construirá el Supertelescopio TMT?; Filosofía de la Relatividad,57,5970,47764466,"['Andrés Asensio', 'Javier Peláez', 'Alfred Rosenberg', 'Jose Alberto Rubiño', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: ¿Está el Universo Girando? Relatividad General en un Espacio-Tiempo en Rotación; Fórmula 1: Ranking Histórico según la Estadística Bayesiana; Entrevista Christophe Dumas, Incluída la Pregunta Clave: ¿Dónde se Construirá el TMT?; Principo de Mach y Filosofía de la Cosmología Relativista; Adiós al Prof Kroto . En la foto, de izquierda a derecha: Andrés Asensio; Javier Peláez; Alfred Rosenberg; Jose Alberto Rubiño; Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP56,"Ep56: Dinosaurios Extintos, Supernovas y Otros Apocalipsis; Perdimos a Hitomi; La Luna de la Vida; LHC y la Señal 750GeV",56,5593,44750097,"['Javier Licandro', 'Marian Martínez', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: La Extinción de los Dinosaurios: El Supermeteorito de Chicxulub y Otros Factores; Supernovas Cercanas: Rayos Cósmicos e Isótopos Radiactivos; Japón da Hitomi por Perdida; La Luna: ¿Clave para la Vida en la Tierra?;  Más Caña al LHC: ¿Hay Algo en 750GeV? En la foto, de izquierda a derecha: Javier Licandro; Marian Martínez; Carlos Westendorp; Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP55,Ep55: Especial Cosmología en la Era de la Materia Oscura y la Energía Oscura,55,5843,46751492,"['Andrés Asensio', 'Marian Martínez', 'Jose Alberto Rubiño', 'Carlos Westendorp', 'Héctor Socas', 'Angel López']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: La Nueva Cosmología; Materia Oscura: Retrato Robot del Sospechoso; Energía Oscura: Expansión Acelerada del Cosmos; ¿Se Conserva la Energía en el Universo?  En la foto, de izquierda a derecha: Andrés Asensio; Marian Martínez; Jose Alberto Rubiño; Carlos Westendorp; Héctor Socas; Ángel López por videoconferencia. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP54,Ep54: Hackers de Panamá; ¿Vida Inteligente?; Los Starchip de Hawking; Planet 9; Cosas Oscuras y Tenebrosas,54,5707,45657290,"['Andrés Asensio', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Los Papeles de Panamá: Chapuzas Informáticas; Las Civilizaciones Avanzadas Probablemente no Habitan en Planetas; Los Nuevos Coches Autónomos; Stephen Hawking y su Idea de Sellos Interestelares; El Origen de los Agujeros Negros Más Grandes del Universo; El Test Definitivo para la Modulación DAMA: ¿Detección de la Materia Oscura o Error Experimental? En la foto, de izquierda a derecha: Andrés Asensio; Carlos Westendorp; Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP53,Ep53: Cambio Climático; Polémica Planetaria; El Espectrógrafo Maldito; Entrevista: Roger Barry,53,5829,46638855,"['Marian Martínez', 'Javier Licandro', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Cambio Climático, con el Prof. Roger Barry, Premio Nobel(*) por el Informe del IPCC; Continuamos Nuestro Agrio Debate Sobre Plutón y la IAU; Malos Augurios Sobre la Misión Espacial Hitomi. En la foto, de izquierda a derecha: Marian Martínez; Javier Licandro; Carlos Westendorp; Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. (*) El IPCC advierte que, estrictamente hablando, el Premio Nobel se concede al IPCC como institución y no a los autores y contribuyentes del informe por el que se otorga el premio. El IPCC, sin embargo, reconoce oficialmente a los autores y contribuyentes del informe galardonado con el Nobel.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP52_SUPLEMENTOS,"Ep52_Suplementos: Versión Original Entrevista Alan Stern, Director de la Misión Espacial New Horizons (v.o. en inglés)",-1,1162,9299426,[],"La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. Este audio es un suplemento a nuestro Ep52. contiene la versión original en inglés de la entrevista al Dr Alan Stern, Director de la Misión Espacial New Horizons que recientemente visitó Plutón. Otros temas que tratamos en el episodio 52: Buscando los Genes Mínimos para la Vida; Crisis en la Misión Espacial Hitomi (Astro-H); ExoMars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP52,Ep52: Crisis en AstroH; Vida Sintética; Plutón; Entrevista Alan Stern (New Horizons),52,5986,47894566,"['Héctor Socas', 'Carlos Westendorp', 'Julio Castro', 'Marian Martínez', 'Javier Licandro']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Invitado: Alan Stern, Director de New Horizons; Buscando los Genes Mínimos para la Vida; Crisis en la Misión Espacial Hitomi (Astro-H); Plutón. En la foto, de izquierda a derecha: Héctor Socas; Carlos Westendorp; Julio Castro; Marian Martínez; Javier Licandro. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP51,Ep51: Rumores Varios; Agujeros Negros Primordiales; Radiación Cherenkov y Proyecto CTA; Ser Astrónomo de Soporte,51,5844,46757555,"['Narciso Ramos', 'Héctor Socas', 'Angel López Sánchez']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Agujeros Negros Primordiales: ¿Existen? ¿Podrían ser la Materia Oscura?; Rumores sobre Supertelescopios, Superpartículas y Exomars; La Dura Vida del Astrónomo de Soporte; La Radiación Cherenkov y el Megaproyecto CTA: Más de 100 Nuevos Telescopios de Rayos Gamma; Entrevista: Ramón García López. Programa especial grabado y emitido en directo desde los estudios de Ycoden Daute Radio; Conexión en directo con Australia donde @el_lobo_rayado observa en el Telescopio Anglo-Australiano. En la foto, de izquierda a derecha: Narciso Ramos; Héctor Socas; Ángel López Sánchez (por videoconferencia desde Australia). Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
EP50,Ep50: Amor Cuántico y Flechazos Fotónicos; Física Solar; Rapa Nui; Exomars,50,5843,46747331,"['Chano Jiménez', 'Bernabé Cedrés', 'Andrés Asensio', 'Marian Martínez', 'Carlos Westendorp']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Entrelazamiento Cuántico: Amantes, Restaurantes y Diamantes; Física Solar y el European Solar Telescope; El Declive de la Civilización Rapa Nui; Exomars. En la foto, de izquierda a derecha: Chano Jiménez; Bernabé Cedrés; Andrés Asensio; Marian Martínez; Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace... y a veces ni eso.",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EP49,Ep49: Inteligencia Artifical; ¿Solos en la Galaxia?; Supertelescopios y Montañas Sagradas; Fraude Científico,49,5624,44997482,"['Ricardo García', 'Jose Ramón Arévalo', 'Andrés Asensio', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Inteligencia Artificial: Nueva Batalla Hombre vs Máquina; Primer Accidente de un Coche Robótico de Google; La Paradoja de Fermi, o ¿Dónde Están los Extraterrestres?; La Meteórica Carrera de Susana González: ¿Nuevo Escándalo de Fraude Científico?; El Supertelescopio Desahuciado de las Montañas Sagradas; Adiós a Ray Tomlinson, el Hombre de la Arroba; La Galaxia Más Lejana. En el selfie (tomado en directo durante la grabación), de izquierda a derecha: Ricardo García (esquina inferior); Jose Ramón Arévalo; Andrés Asensio; Carlos Westendorp (tapado); Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace... y a veces ni eso.",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP48,Ep48:El Misterio de la Materia Perdida; Misión: Evitar el Apocalipsis; Buscando Planet 9 en Saturno; Neutrinos Estériles,48,5282,42260686,"['Javier Licandro', 'Carlos Westendorp', 'Marian Martínez', 'Andrés Asensio']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: El Apocalipsis que Caerá del Cielo: Entre Probabilidad y Certeza; Buscando el Planet 9 en Saturno; El Misterio de la Materia (Bariónica) Perdida; Neutrinos Estériles y Materia Oscura: Una Posible Grieta en el Modelo Estándar de la Física de Partículas. En la foto, de izquierda a derecha: Javier Licandro, Carlos Westendorp, Marian Martínez, Andrés Asensio. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace... y a veces ni eso.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EP47,Ep47: Fraude y el Nobel de Medicina; Anillos Negros: ¿Amenaza para la Relatividad?; Propulsión Fotónica; Cáncer,47,5563,44507681,"['Héctor Socas', 'Nayra Rodríguez', 'Jose Ramón Arévalo', 'Marian Martínez', 'Carlos Westendorp']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Desde la Quinta Dimensión nos llega la última amenaza a la Relatividad de Einstein; El Escándalo del Fraude Científico que salpica al Nobel de Medicina; Fusión Nuclear en China; ¿Se puede Contagiar el Cáncer?; Las Ondas Gravitacionales en Interstellar. En la foto de izquierda a derecha: Héctor Socas, Nayra Rodríguez, Jose Ramón Arévalo (photoshopeado), Marian Martínez, Carlos Westendorp",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
EP46,Ep46: Multiverso; Teorías del Todo; Materia Oscura y Dragones japoneses; Bebés sin Cáncer; La Memoria del Cristal,46,5318,42551585,"['Jose Alberto Rubiño', 'Carlos Westendorp', 'Andrés Asensio', 'Marian Martínez', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Cuando los físicos hablan de múltiples universos; Cuerdas y Supersimetría: En busca de la Teoría del Todo; Emisiones Inexplicadas de Rayos X y Rayos Gamma: ¿La Huella de la Materia Oscura?; La Misión Espacial Hitomi (Astro-H), a la busca de Materia y Energía Oscura; La Memoria del Cistal: Tecnología para el Almacenamiento Eterno, entre Superman y HAL9000. En la foto, de izquierda a derecha: Jose Alberto Rubiño; Carlos Westendorp; Andrés Asensio; Marian Martínez; Héctor Socas",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP45,Ep45: Hablamos con Maldacena; Ondas Gravitatorias... Detectadas!!; Física Teórica y Divulgación Heavy; Gravedad Cuántica,45,5811,46490270,"['Jose Alberto Rubiño', 'Marian Martínez', 'Andrés Asensio', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Física Teórica Pura y Dura, especial divulgación ""Heavy""; El experimento LIGO detecta las primeras Ondas Gravitacionales; No te pierdas nuestra entrevista con el genial Juan Martín Maldacena; Hablamos de Teoría de Cuerdas; Agujeros de Gusano; Espacios de de Sitter y anti de Sitter; La Conjetura de Maldacena; Interstellar; Las Paradojas de los Agujeros Negros. En la foto, de izquierda a derecha: Jose Alberto Rubiño; Marian Martínez; Andrés Asensio; Héctor Socas",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP44_SUPLEMENTOS,"Ep44_Suplementos: Entrevista Dr Riess, Premio Nobel de Física, versión original en inglés",-1,1332,10661137,[],"La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. Este audio es un suplemento a nuestro Ep44. ontiene la versión original en inglés de la entrevista al Dr Adam Riess, Premio Nobel de Física. Hablamos sobre: Cosmología, Energía Oscura, El Rumor LIGO (ondas gravitatorias), El Multiverso, La Constante de Einstein y los Campos de Quintaesencia. Otros temas de este episodio: El Misterio de la Estrella de Tabby genera una Agria Polémica Científica; Fusión Nuclear: El Futuro de la Abundancia Energética; Se Acerca 1991 VG: ¿Sonda Extraterrestre o Basura Espacial?; El Terrible Virus Zika",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP44,Ep44: Entrevista Riess (Premio Nobel); Energía Oscura y Cosmología; Agria Polémica con Tabby; 1991VG: ¿Sonda Alienígena?,44,5728,45825506,"['Carlos Westendorp', 'Andrés Asensio', 'Javier Licandro', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Hablamos con el Dr Riess, Premio Nobel de Física sobre Cosmología, Energía Oscura, El Rumor LIGO (ondas gravitatorias), El Multiverso; La Constante de Einstein y los Campos de Quintaesencia; El Misterio de la Estrella de Tabby genera una Agria Polémica Científica; Fusión Nuclear: El Futuro de la Abundancia Energética; Se Acerca 1991 VG: ¿Sonda Extraterrestre o Basura Espacial?; El Terrible Virus Zika. En la foto, de izquierda a derecha: Carlos Westendorp; Andrés Asensio; Javier Licandro; Héctor Socas. Colgaremos por separado el audio con la versión original en inglés de la entrevista al Dr Riess.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP43,Ep43: Paradojas Extraterrestres; Redes Neuronales; David Bowie; Acupuntura y Menopausia; La Misteriosa Estrella de Tabby,43,5385,43081604,"['Carlos Westendorp', 'Andrés Asensio', 'Marian Martínez', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: La Paradoja de Fermi, o ¿dónde están todos los extraterrestres?; Adiós al pionero de las Redes Neuronales; Acupuntura y Menopausia; ¿Constelación David Bowie?; Más vueltas al misterio de la Estrella de Tabby. En la foto, de izquierda a derecha: Carlos Westendorp, Andrés Asensio, Marian Martínez, Héctor Socas",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP42,Ep42: Planet 9; Pirámides y Muones; La Misteriosa Estrella de Tabby; Bases Lunares; El Metro de Londres,42,5260,42084563,"['Carlos Westendorp', 'Andrés Asensio', 'Marian Martínez', 'Héctor Socas']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: ¿Un nuevo planeta en el sistema solar?; Nuevos datos sobre la misteriosa estrella Tabby: ¿Aumenta o debilita las probabilidadaes de una megaconstrucción extraterrestre?; El interés en futuras bases lunares; El metro de Londres. Nota: Existe un trailer en vídeo de este episodio, disponible en nuestra cuenta de youtube. En la foto, de izquierda a derecha: Carlos Westendorp, Andrés Asensio, Marian Martínez, Héctor Socas.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP41,Ep41: Analizamos el Rumor LIGO: ¿Agujeros Negros Binarios?; Biohacking y Bioinformática: La Nueva Era que se Avecina,41,5516,44131309,"['Raúl Abreu', 'Bernabé Cedrés', 'Héctor Socas', 'Marian Martínez']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: ¿Ha detectado algo el experimento LIGO? Analizamos el rumor que tiene a los físicos alterados; Biohacking y bioinformática: Los peligros y las oportunidades de la revolución que se avecina; Adiós a Philae; El mundo de las tecnológicas asiáticas. En la foto, de izquierda a derecha: Raúl Abreu; Bernabé Cedrés; Héctor Socas; Marian Martínez",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
